sale_date,year,month,quarter,day_of_week,is_weekend,total_units_sold,total_revenue,total_gross_profit,total_marketing_spend,revenue_lag_1day,revenue_lag_7day,revenue_lag_30day,revenue_lag_365day,ma_7day,ma_30day,has_campaign,is_holiday_season,is_december
2025-02-09,2025,2,1,6,1,15313,994502.8,503158.8,0.0,995166.47,1016016.18,1003087.6,982803.17,771955.0,806446.0,0,0,0
2025-02-10,2025,2,1,0,0,9724,633923.46,320878.71,0.0,994502.8,633192.46,1112401.38,991178.29,772060.0,790497.0,0,0,0
2025-02-11,2025,2,1,1,0,10118,648449.81,327832.54,0.0,633923.46,646243.84,1160134.65,625464.41,772375.0,773440.0,0,0,0
2025-02-12,2025,2,1,2,0,9758,630965.56,318567.92,0.0,648449.81,630506.92,753256.43,636288.23,772440.0,769364.0,0,0,0
2025-02-13,2025,2,1,3,0,9646,635938.73,321927.06,0.0,630965.56,647389.58,739880.45,636191.11,770805.0,765899.0,0,0,0
2025-02-14,2025,2,1,4,0,13331,856077.2,431984.25,0.0,635938.73,856685.24,753843.34,638912.1,770718.0,769307.0,0,0,0
2025-02-15,2025,2,1,5,1,15602,995377.0,502290.65,0.0,856077.2,995166.47,624638.82,840245.18,770748.0,781665.0,0,0,0
2025-02-16,2025,2,1,6,1,15565,1014732.48,513008.77,0.0,995377.0,994502.8,845894.43,998217.19,773638.0,787293.0,0,0,0
2025-02-17,2025,2,1,0,0,9881,623661.11,315517.87,0.0,1014732.48,633923.46,989482.06,999273.72,772172.0,775099.0,0,0,0
2025-02-18,2025,2,1,1,0,9713,622565.41,315213.23,0.0,623661.11,648449.81,993261.88,638332.32,768474.0,762742.0,0,0,0
2025-02-19,2025,2,1,2,0,9954,639552.28,323269.1,0.0,622565.41,630965.56,639314.81,641729.22,769701.0,762750.0,0,0,0
2025-02-20,2025,2,1,3,0,9744,636423.58,321519.13,0.0,639552.28,635938.73,641822.23,643747.45,769770.0,762570.0,0,0,0
2025-02-21,2025,2,1,4,0,13161,859678.66,434521.44,0.0,636423.58,856077.2,631855.52,632938.1,770284.0,770165.0,0,0,0
2025-02-22,2025,2,1,5,1,15547,1004601.5,507855.3,0.0,859678.66,995377.0,626165.01,848620.27,771602.0,782779.0,0,0,0
2025-02-23,2025,2,1,6,1,15369,978166.22,493932.33,0.0,1004601.5,1014732.48,865762.14,989105.96,766378.0,786526.0,0,0,0
2025-02-24,2025,2,1,0,0,9787,633320.51,320207.68,0.0,978166.22,623661.11,993417.69,983835.75,767758.0,774523.0,0,0,0
2025-02-25,2025,2,1,1,0,10012,650128.68,328854.61,0.0,633320.51,622565.41,985337.89,637873.18,771696.0,763349.0,0,0,0
2025-02-26,2025,2,1,2,0,9736,646004.72,326431.24,0.0,650128.68,639552.28,634401.24,644502.84,772618.0,763736.0,0,0,0
2025-02-27,2025,2,1,3,0,10005,653033.96,330395.59,0.0,646004.72,636423.58,648038.18,633250.81,774991.0,763902.0,0,0,0
2025-02-28,2025,2,1,4,0,22050,1240965.92,627672.81,777.0,653033.96,859678.66,630287.11,636298.51,829460.0,784258.0,1,0,0
2025-03-01,2025,3,1,5,1,26748,1596372.52,803783.11,777.0,1240965.92,1004601.5,643503.35,958984.03,913999.0,816021.0,1,0,0
2025-03-02,2025,3,1,6,1,27156,1617846.24,814928.95,777.0,1596372.52,978166.22,860473.0,1150047.14,1005382.0,841266.0,1,0,0
2025-03-03,2025,3,1,0,0,16801,998486.87,503745.66,777.0,1617846.24,633320.51,1000502.32,1160516.55,1057548.0,841199.0,1,0,0
2025-03-04,2025,3,1,1,0,17146,1021768.28,515475.71,777.0,998486.87,650128.68,1016016.18,743505.9,1110640.0,841391.0,1,0,0
2025-03-05,2025,3,1,2,0,16898,1015469.63,511640.74,777.0,1021768.28,646004.72,633192.46,720210.19,1163420.0,854134.0,1,0,0
2025-03-06,2025,3,1,3,0,16935,999895.68,503444.83,777.0,1015469.63,653033.96,646243.84,728258.81,1212972.0,865922.0,1,0,0
2025-03-07,2025,3,1,4,0,22755,1377645.27,693091.94,777.0,999895.68,1240965.92,630506.92,723462.71,1232498.0,890827.0,1,0,0
2025-03-08,2025,3,1,5,1,25945,1586406.23,797196.17,777.0,1377645.27,1596372.52,647389.58,969867.76,1231074.0,922127.0,1,0,0
2025-03-09,2025,3,1,6,1,26407,1568332.47,791123.05,777.0,1586406.23,1617846.24,856685.24,1158108.44,1224001.0,945849.0,1,0,0
2025-03-10,2025,3,1,0,0,17024,1035110.72,520502.84,777.0,1568332.47,998486.87,995166.47,1151410.2,1229233.0,947180.0,1,0,0
2025-03-11,2025,3,1,1,0,17246,1027330.73,516565.9,777.0,1035110.72,1021768.28,994502.8,1026444.62,1230027.0,948274.0,1,0,0
2025-03-12,2025,3,1,2,0,17087,1025621.68,515805.33,777.0,1027330.73,1015469.63,633923.46,1021139.29,1231478.0,961331.0,1,0,0
2025-03-13,2025,3,1,3,0,16641,1001383.19,504808.4,777.0,1025621.68,999895.68,648449.81,1031107.72,1231690.0,973095.0,1,0,0
2025-03-14,2025,3,1,4,0,22953,1344796.66,677652.66,777.0,1001383.19,1377645.27,630965.56,1018291.76,1226997.0,996890.0,1,0,0
2025-03-15,2025,3,1,5,1,26666,1581729.28,796603.86,777.0,1344796.66,1586406.23,635938.73,1361278.32,1226329.0,1028416.0,1,0,0
2025-03-16,2025,3,1,6,1,26554,1602291.0,808025.82,777.0,1581729.28,1568332.47,856077.2,1582561.21,1231180.0,1053290.0,1,0,0
2025-03-17,2025,3,1,0,0,17289,1017396.57,513144.61,777.0,1602291.0,1035110.72,995377.0,1597813.25,1228650.0,1054024.0,1,0,0
2025-03-18,2025,3,1,1,0,17144,1028696.89,518565.85,777.0,1017396.57,1027330.73,1014732.48,1034509.44,1228845.0,1054489.0,1,0,0
2025-03-19,2025,3,1,2,0,17009,1023300.42,514998.67,777.0,1028696.89,1025621.68,623661.11,1018020.11,1228513.0,1067811.0,1,0,0
2025-03-20,2025,3,1,3,0,16899,1021535.37,513836.13,777.0,1023300.42,1001383.19,622565.41,1039334.98,1231392.0,1081110.0,1,0,0
2025-03-21,2025,3,1,4,0,22851,1383556.94,696171.26,777.0,1021535.37,1344796.66,639552.28,1024531.43,1236929.0,1105910.0,1,0,0
2025-03-22,2025,3,1,5,1,26430,1606525.75,809147.21,777.0,1383556.94,1581729.28,636423.58,1334391.33,1240472.0,1138247.0,1,0,0
2025-03-23,2025,3,1,6,1,25862,1544207.04,776691.16,777.0,1606525.75,1602291.0,859678.66,1617106.85,1232174.0,1161064.0,1,0,0
2025-03-24,2025,3,1,0,0,17114,1019747.24,513635.12,777.0,1544207.04,1017396.57,1004601.5,1563570.47,1232510.0,1161569.0,1,0,0
2025-03-25,2025,3,1,1,0,17019,997734.75,502770.24,777.0,1019747.24,1028696.89,978166.22,997643.55,1228087.0,1162221.0,1,0,0
2025-03-26,2025,3,1,2,0,16884,1031352.72,519713.4,777.0,997734.75,1023300.42,633320.51,1054783.56,1229237.0,1175489.0,1,0,0
2025-03-27,2025,3,1,3,0,16884,1005226.99,505990.0,777.0,1031352.72,1021535.37,650128.68,1012366.0,1226907.0,1187326.0,1,0,0
2025-03-28,2025,3,1,4,0,22948,1354265.88,681940.14,777.0,1005226.99,1383556.94,646004.72,1019450.14,1222723.0,1210934.0,1,0,0
2025-03-29,2025,3,1,5,1,26540,1571560.93,791297.27,777.0,1354265.88,1606525.75,653033.96,1365897.94,1217728.0,1241552.0,1,0,0
2025-03-30,2025,3,1,6,1,53996,2937727.01,1486781.94,4723.0,1571560.93,1544207.04,1240965.92,1571032.83,1416802.0,1298111.0,1,0,0
2025-03-31,2025,3,1,0,0,20854,1389682.76,706181.72,4501.0,2937727.01,1019747.24,1596372.52,1594383.23,1469650.0,1291221.0,1,0,0
2025-04-01,2025,4,2,1,0,21385,1400481.26,711285.03,4501.0,1389682.76,997734.75,1617846.24,1033631.35,1527185.0,1283976.0,1,0,0
2025-04-02,2025,4,2,2,0,21329,1395086.01,707640.82,4501.0,1400481.26,1031352.72,998486.87,1007437.88,1579147.0,1297196.0,1,0,0
2025-04-03,2025,4,2,3,0,20808,1401755.63,712034.66,4501.0,1395086.01,1005226.99,1021768.28,991163.93,1635794.0,1309862.0,1,0,0
2025-04-04,2025,4,2,4,0,27487,1845638.17,938607.84,4501.0,1401755.63,1354265.88,1015469.63,1039444.44,1705990.0,1337534.0,1,0,0
2025-04-05,2025,4,2,5,1,32636,2183036.82,1107333.58,4501.0,1845638.17,1571560.93,999895.68,1364252.33,1793344.0,1376972.0,1,0,0
2025-04-06,2025,4,2,6,1,32647,2144728.53,1087593.46,4501.0,2183036.82,2937727.01,1377645.27,1582028.53,1680058.0,1402542.0,1,0,0
2025-04-07,2025,4,2,0,0,10349,741035.99,373306.63,0.0,2144728.53,1389682.76,1586406.23,1591278.46,1587395.0,1374363.0,0,0,0
2025-04-08,2025,4,2,1,0,10418,725737.9,365642.5,0.0,741035.99,1400481.26,1568332.47,1033534.56,1491003.0,1346276.0,0,0,0
2025-04-09,2025,4,2,2,0,10690,737437.25,372575.09,0.0,725737.9,1395086.01,1035110.72,1017315.33,1397053.0,1336354.0,0,0,0
2025-04-10,2025,4,2,3,0,10298,728366.65,367619.36,0.0,737437.25,1401755.63,1027330.73,1837996.04,1300854.0,1326388.0,0,0,0
2025-04-11,2025,4,2,4,0,14152,969522.47,489726.62,0.0,728366.65,1845638.17,1025621.68,1279278.19,1175695.0,1324518.0,0,0,0
2025-04-12,2025,4,2,5,1,16412,1143181.67,576016.74,0.0,969522.47,2183036.82,1001383.19,1772205.75,1027144.0,1329245.0,0,0,0
2025-04-13,2025,4,2,6,1,16316,1123898.57,568328.2,0.0,1143181.67,2144728.53,1344796.66,2037529.91,881312.0,1321881.0,0,0,0
2025-04-14,2025,4,2,0,0,10441,725604.99,365446.45,0.0,1123898.57,741035.99,1581729.28,2075234.44,879107.0,1293344.0,0,0,0
2025-04-15,2025,4,2,1,0,10749,732328.88,369572.88,0.0,725604.99,725737.9,1602291.0,1347177.77,880049.0,1264345.0,0,0,0
2025-04-16,2025,4,2,2,0,10547,721981.08,362923.81,0.0,732328.88,737437.25,1017396.57,1313428.62,877841.0,1254498.0,0,0,0
2025-04-17,2025,4,2,3,0,10878,738540.19,371963.51,0.0,721981.08,728366.65,1028696.89,1330105.2,879294.0,1244826.0,0,0,0
2025-04-18,2025,4,2,4,0,14385,986036.79,498150.25,0.0,738540.19,969522.47,1023300.42,734119.85,881653.0,1243584.0,0,0,0
2025-04-19,2025,4,2,5,1,16578,1144545.8,576888.62,0.0,986036.79,1143181.67,1021535.37,990448.87,881848.0,1247684.0,0,0,0
2025-04-20,2025,4,2,6,1,16602,1122923.5,564907.98,0.0,1144545.8,1123898.57,1383556.94,1101820.07,881709.0,1238997.0,0,0,0
2025-04-21,2025,4,2,0,0,10597,733806.88,369537.69,0.0,1122923.5,725604.99,1606525.75,1137983.58,882880.0,1209906.0,0,0,0
2025-04-22,2025,4,2,1,0,10604,727104.26,365998.55,0.0,733806.88,732328.88,1544207.04,742395.86,882134.0,1182669.0,0,0,0
2025-04-23,2025,4,2,2,0,10692,755278.2,380833.78,0.0,727104.26,721981.08,1019747.24,733639.79,886891.0,1173854.0,0,0,0
2025-04-24,2025,4,2,3,0,10538,731779.51,370216.39,0.0,755278.2,738540.19,997734.75,715865.25,885925.0,1164988.0,0,0,0
2025-04-25,2025,4,2,4,0,14185,989864.93,499440.95,0.0,731779.51,986036.79,1031352.72,741061.22,886472.0,1163606.0,0,0,0
2025-04-26,2025,4,2,5,1,16451,1149925.91,580111.79,0.0,989864.93,1144545.8,1005226.99,966237.42,887240.0,1168429.0,0,0,0
2025-04-27,2025,4,2,6,1,16380,1144214.67,577330.7,0.0,1149925.91,1122923.5,1354265.88,1125856.86,890282.0,1161427.0,0,0,0
2025-04-28,2025,4,2,0,0,10521,719400.3,363172.19,0.0,1144214.67,733806.88,1571560.93,1133351.57,888224.0,1133022.0,0,0,0
2025-04-29,2025,4,2,1,0,10556,743808.56,375945.24,0.0,719400.3,727104.26,2937727.01,750614.86,890610.0,1059891.0,0,0,0
2025-04-30,2025,4,2,2,0,10759,728552.95,367669.57,0.0,743808.56,755278.2,1389682.76,706182.44,886792.0,1037853.0,0,0,0
2025-05-01,2025,5,2,3,0,10034,678414.41,343287.02,0.0,728552.95,731779.51,1400481.26,695204.41,879169.0,1013785.0,0,0,0
2025-05-02,2025,5,2,4,0,13030,903028.59,457370.27,0.0,678414.41,989864.93,1395086.01,693296.78,866764.0,997383.0,0,0,0
2025-05-03,2025,5,2,5,1,15915,1092674.77,553177.56,0.0,903028.59,1149925.91,1401755.63,929271.9,858585.0,987080.0,0,0,0
2025-05-04,2025,5,2,6,1,15777,1081669.23,547583.04,0.0,1092674.77,1144214.67,1845638.17,1072508.76,849650.0,961614.0,0,0,0
2025-05-05,2025,5,2,0,0,9844,701732.14,355441.45,0.0,1081669.23,719400.3,2183036.82,1061444.0,847126.0,912238.0,0,0,0
2025-05-06,2025,5,2,1,0,10108,703416.58,356167.31,0.0,701732.14,743808.56,2144728.53,689822.91,841356.0,864194.0,0,0,0
2025-05-07,2025,5,2,2,0,10060,701042.53,354567.62,0.0,703416.58,728552.95,741035.99,686864.43,837425.0,862861.0,0,0,0
2025-05-08,2025,5,2,3,0,10004,692084.04,349893.47,0.0,701042.53,678414.41,725737.9,693133.5,839378.0,861739.0,0,0,0
2025-05-09,2025,5,2,4,0,13528,942674.69,476698.62,0.0,692084.04,903028.59,737437.25,678292.74,845042.0,868580.0,0,0,0
2025-05-10,2025,5,2,5,1,15135,1092311.77,553490.21,0.0,942674.69,1092674.77,728366.65,926447.84,844990.0,880712.0,0,0,0
2025-05-11,2025,5,2,6,1,15543,1085026.66,549330.76,0.0,1092311.77,1081669.23,969522.47,1057990.14,845470.0,884562.0,0,0,0
2025-05-12,2025,5,2,0,0,9830,700068.77,353320.23,0.0,1085026.66,701732.14,1143181.67,1084098.83,845232.0,869791.0,0,0,0
2025-05-13,2025,5,2,1,0,10061,682612.84,345520.78,0.0,700068.77,703416.58,1123898.57,687770.44,842260.0,855082.0,0,0,0
2025-05-14,2025,5,2,2,0,9913,688712.17,348286.8,0.0,682612.84,701042.53,725604.99,679169.17,840499.0,853852.0,0,0,0
2025-05-15,2025,5,2,3,0,10031,705765.99,357410.32,0.0,688712.17,692084.04,732328.88,690436.81,842453.0,852967.0,0,0,0
2025-05-16,2025,5,2,4,0,13343,923600.05,467640.34,0.0,705765.99,942674.69,721981.08,699458.28,839728.0,859687.0,0,0,0
2025-05-17,2025,5,2,5,1,15752,1058332.8,535158.01,0.0,923600.05,1092311.77,738540.19,952256.77,834874.0,870347.0,0,0,0
2025-05-18,2025,5,2,6,1,15538,1073460.12,543095.15,0.0,1058332.8,1085026.66,986036.79,1060004.62,833222.0,873261.0,0,0,0
2025-05-19,2025,5,2,0,0,10048,700345.35,354738.86,0.0,1073460.12,700068.77,1144545.8,1062804.43,833261.0,858454.0,0,0,0
2025-05-20,2025,5,2,1,0,9780,692552.81,349968.56,0.0,700345.35,682612.84,1122923.5,698718.73,834681.0,844109.0,0,0,0
2025-05-21,2025,5,2,2,0,10088,687167.07,347570.29,0.0,692552.81,688712.17,733806.88,690929.84,834461.0,842554.0,0,0,0
2025-05-22,2025,5,2,3,0,9843,686932.62,347351.22,0.0,687167.07,705765.99,727104.26,692263.25,831770.0,841215.0,0,0,0
2025-05-23,2025,5,2,4,0,13403,926453.87,468865.56,0.0,686932.62,923600.05,755278.2,703238.2,832178.0,846921.0,0,0,0
2025-05-24,2025,5,2,5,1,15447,1078095.59,546244.35,0.0,926453.87,1058332.8,731779.51,931775.08,835001.0,858465.0,0,0,0
2025-05-25,2025,5,2,6,1,15592,1072677.99,542657.2,0.0,1078095.59,1073460.12,989864.93,1057527.15,834889.0,861225.0,0,0,0
2025-05-26,2025,5,2,0,0,10173,697096.16,353162.77,0.0,1072677.99,700345.35,1149925.91,1053827.89,834425.0,846131.0,0,0,0
2025-05-27,2025,5,2,1,0,9829,670524.32,339122.27,0.0,697096.16,692552.81,1144214.67,688293.38,831278.0,830341.0,0,0,0
2025-05-28,2025,5,2,2,0,10127,702194.32,356053.27,0.0,670524.32,687167.07,719400.3,692519.45,833425.0,829768.0,0,0,0
2025-05-29,2025,5,2,3,0,9935,701929.37,355754.94,0.0,702194.32,686932.62,743808.56,683429.26,835567.0,828372.0,0,0,0
2025-05-30,2025,5,2,4,0,13480,904089.77,456525.42,0.0,701929.37,926453.87,728552.95,690590.78,832373.0,834223.0,0,0,0
2025-05-31,2025,5,2,5,1,15321,1078889.42,548073.51,0.0,904089.77,1078095.59,678414.41,933191.09,832486.0,847572.0,0,0,0
2025-06-01,2025,6,2,6,1,15086,1069238.66,540258.02,0.0,1078889.42,1072677.99,903028.59,1064610.08,831995.0,853112.0,0,0,0
2025-06-02,2025,6,2,0,0,10184,701475.31,356090.27,0.0,1069238.66,697096.16,1092674.77,1062418.52,832620.0,840072.0,0,0,0
2025-06-03,2025,6,2,1,0,10023,696560.53,352556.81,0.0,701475.31,670524.32,1081669.23,692791.01,836340.0,827235.0,0,0,0
2025-06-04,2025,6,2,2,0,9795,677330.14,342472.1,0.0,696560.53,702194.32,701732.14,692264.73,832788.0,826422.0,0,0,0
2025-06-05,2025,6,2,3,0,10113,701759.38,354510.32,0.0,677330.14,701929.37,703416.58,706053.15,832763.0,826367.0,0,0,0
2025-06-06,2025,6,2,4,0,13424,939210.12,475922.71,0.0,701759.38,904089.77,701042.53,690597.16,837781.0,834306.0,0,0,0
2025-06-07,2025,6,2,5,1,15454,1078020.45,545183.83,0.0,939210.12,1078889.42,692084.04,928972.01,837656.0,847170.0,0,0,0
2025-06-08,2025,6,2,6,1,15255,1072168.99,542900.26,0.0,1078020.45,1069238.66,942674.69,1106280.45,838075.0,851487.0,0,0,0
2025-06-09,2025,6,2,0,0,9815,684903.56,346283.52,0.0,1072168.99,701475.31,1092311.77,1078752.27,835708.0,837907.0,0,0,0
2025-06-10,2025,6,2,1,0,10082,696714.71,352949.33,0.0,684903.56,696560.53,1085026.66,691476.7,835730.0,824963.0,0,0,0
2025-06-11,2025,6,2,2,0,9683,682364.6,345947.65,0.0,696714.71,677330.14,700068.77,701129.37,836449.0,824373.0,0,0,0
2025-06-12,2025,6,2,3,0,9727,687684.89,348008.49,0.0,682364.6,701759.38,682612.84,697803.35,834438.0,824542.0,0,0,0
2025-06-13,2025,6,2,4,0,13275,925158.15,468624.77,0.0,687684.89,939210.12,688712.17,699272.36,832431.0,832423.0,0,0,0
2025-06-14,2025,6,2,5,1,15541,1065653.58,540356.55,0.0,925158.15,1078020.45,705765.99,923366.86,830664.0,844419.0,0,0,0
2025-06-15,2025,6,2,6,1,18465,1319266.3,666287.77,667.5,1065653.58,1072168.99,923600.05,1334898.41,865964.0,857608.0,1,0,0
2025-06-16,2025,6,2,0,0,12008,859436.99,434127.03,667.5,1319266.3,684903.56,1058332.8,1353778.9,890897.0,850979.0,1,0,0
2025-06-17,2025,6,2,1,0,11963,865149.24,436999.89,667.5,859436.99,696714.71,1073460.12,859114.06,914959.0,844035.0,1,0,0
2025-06-18,2025,6,2,2,0,11892,854557.57,430683.4,667.5,865149.24,682364.6,700345.35,859181.34,939558.0,849175.0,1,0,0
2025-06-19,2025,6,2,3,0,11952,885179.28,446627.39,667.5,854557.57,687684.89,692552.81,855274.11,967772.0,855596.0,1,0,0
2025-06-20,2025,6,2,4,0,15848,1142812.74,575870.48,667.5,885179.28,925158.15,687167.07,874542.8,998865.0,870784.0,1,0,0
2025-06-21,2025,6,2,5,1,18865,1361679.85,686754.27,667.5,1142812.74,1065653.58,686932.62,1173691.5,1041155.0,893276.0,1,0,0
2025-06-22,2025,6,2,6,1,18374,1309401.73,660469.54,667.5,1361679.85,1319266.3,926453.87,1344440.11,1039745.0,906041.0,1,0,0
2025-06-23,2025,6,2,0,0,11996,854344.66,431197.8,667.5,1309401.73,859436.99,1078095.59,1316350.78,1039018.0,898582.0,1,0,0
2025-06-24,2025,6,2,1,0,12009,870761.44,439135.19,667.5,854344.66,865149.24,1072677.99,859854.44,1039820.0,891852.0,1,0,0
2025-06-25,2025,6,2,2,0,11538,852123.42,430220.31,667.5,870761.44,854557.57,697096.16,871642.42,1039472.0,897019.0,1,0,0
2025-06-26,2025,6,2,3,0,11664,853666.72,430419.23,667.5,852123.42,885179.28,670524.32,858794.71,1034970.0,903124.0,1,0,0
2025-06-27,2025,6,2,4,0,15936,1141944.73,575141.27,667.5,853666.72,1142812.74,702194.32,872921.74,1034846.0,917783.0,1,0,0
2025-06-28,2025,6,2,5,1,18392,1339179.49,674872.37,667.5,1141944.73,1361679.85,701929.37,1151593.18,1031632.0,939024.0,1,0,0
2025-06-29,2025,6,2,6,1,18392,1324383.81,668721.6,667.5,1339179.49,1309401.73,904089.77,1359318.57,1033772.0,953034.0,1,0,0
2025-06-30,2025,6,2,0,0,11850,868945.97,438583.52,667.5,1324383.81,854344.66,1078889.42,1344080.75,1035858.0,946036.0,1,0,0
2025-07-01,2025,7,3,1,0,11251,811459.24,408907.2,667.5,868945.97,870761.44,1069238.66,809479.36,1027386.0,937443.0,1,0,0
2025-07-02,2025,7,3,2,0,11431,803297.47,405734.47,667.5,811459.24,852123.42,701475.31,809917.61,1020411.0,940837.0,1,0,0
2025-07-03,2025,7,3,3,0,11393,818976.79,413931.33,667.5,803297.47,853666.72,696560.53,820609.03,1015455.0,944918.0,1,0,0
2025-07-04,2025,7,3,4,0,15028,1084648.7,546728.67,667.5,818976.79,1141944.73,677330.14,831545.83,1007270.0,958495.0,1,0,0
2025-07-05,2025,7,3,5,1,17723,1257475.26,634483.71,667.5,1084648.7,1339179.49,701759.38,1094209.22,995598.0,977019.0,1,0,0
2025-07-06,2025,7,3,6,1,17742,1249157.23,629302.54,667.5,1257475.26,1324383.81,939210.12,1242163.65,984852.0,987351.0,1,0,0
2025-07-07,2025,7,3,0,0,11354,798646.5,403038.84,667.5,1249157.23,868945.97,1078020.45,1228692.36,974809.0,978038.0,1,0,0
2025-07-08,2025,7,3,1,0,11322,821194.31,414699.81,667.5,798646.5,811459.24,1072168.99,813202.32,976199.0,969672.0,1,0,0
2025-07-09,2025,7,3,2,0,11638,810662.25,408663.82,667.5,821194.31,803297.47,684903.56,805364.81,977252.0,973864.0,1,0,0
2025-07-10,2025,7,3,3,0,11262,806574.45,407374.58,667.5,810662.25,818976.79,696714.71,801864.32,975480.0,977526.0,1,0,0
2025-07-11,2025,7,3,4,0,15221,1068801.27,539753.14,667.5,806574.45,1084648.7,682364.6,810226.82,973216.0,990407.0,1,0,0
2025-07-12,2025,7,3,5,1,17773,1260675.07,635542.62,667.5,1068801.27,1257475.26,687684.89,1104375.82,973673.0,1009507.0,1,0,0
2025-07-13,2025,7,3,6,1,17565,1259735.12,636093.07,667.5,1260675.07,1249157.23,925158.15,1282391.37,975184.0,1020660.0,1,0,0
2025-07-14,2025,7,3,0,0,11024,802581.56,405165.1,667.5,1259735.12,798646.5,1065653.58,1275064.14,975746.0,1011891.0,1,0,0
2025-07-15,2025,7,3,1,0,11609,812308.86,409554.89,667.5,802581.56,821194.31,1319266.3,801509.99,974477.0,994992.0,1,0,0
2025-07-16,2025,7,3,2,0,9418,669976.38,339706.57,0.0,812308.86,810662.25,859436.99,652086.07,954379.0,988677.0,0,0,0
2025-07-17,2025,7,3,3,0,9525,658127.45,333512.88,0.0,669976.38,806574.45,865149.24,660998.57,933172.0,981776.0,0,0,0
2025-07-18,2025,7,3,4,0,12628,890377.43,451335.2,0.0,658127.45,1068801.27,854557.57,668607.57,907683.0,982970.0,0,0,0
2025-07-19,2025,7,3,5,1,14921,1018859.28,517071.53,0.0,890377.43,1260675.07,885179.28,866640.67,873138.0,987426.0,0,0,0
2025-07-20,2025,7,3,6,1,14754,1016760.24,515405.7,0.0,1018859.28,1259735.12,1142812.74,1060637.81,838427.0,983224.0,0,0,0
2025-07-21,2025,7,3,0,0,9445,645502.37,327024.54,0.0,1016760.24,802581.56,1361679.85,1034343.06,815987.0,959352.0,0,0,0
2025-07-22,2025,7,3,1,0,9607,657947.46,333526.98,0.0,645502.37,812308.86,1309401.73,661471.2,793936.0,937636.0,0,0,0
2025-07-23,2025,7,3,2,0,9532,651478.72,330500.11,0.0,657947.46,669976.38,854344.66,658210.93,791293.0,930874.0,0,0,0
2025-07-24,2025,7,3,3,0,9737,664775.29,337334.98,0.0,651478.72,658127.45,870761.44,659315.52,792243.0,924008.0,0,0,0
2025-07-25,2025,7,3,4,0,12774,879302.67,446173.64,0.0,664775.29,890377.43,852123.42,655999.15,790661.0,924914.0,0,0,0
2025-07-26,2025,7,3,5,1,14743,1036245.4,524910.05,0.0,879302.67,1018859.28,853666.72,867690.89,793145.0,931000.0,0,0,0
2025-07-27,2025,7,3,6,1,15404,1047044.79,530534.35,0.0,1036245.4,1016760.24,1141944.73,1033937.61,797471.0,927837.0,0,0,0
2025-07-28,2025,7,3,0,0,9536,651342.65,330156.82,0.0,1047044.79,645502.37,1339179.49,1024090.44,798305.0,904909.0,0,0,0
2025-07-29,2025,7,3,1,0,9608,652809.92,330888.37,0.0,651342.65,657947.46,1324383.81,669424.3,797571.0,882523.0,0,0,0
2025-07-30,2025,7,3,2,0,9702,664457.06,336138.44,0.0,652809.92,651478.72,868945.97,654249.97,799425.0,875707.0,0,0,0
2025-07-31,2025,7,3,3,0,9613,655256.38,332502.79,0.0,664457.06,664775.29,811459.24,662269.63,798066.0,870500.0,0,0,0
2025-08-01,2025,8,3,4,0,12663,875422.23,442701.24,0.0,655256.38,879302.67,803297.47,660965.07,797511.0,872904.0,0,0,0
2025-08-02,2025,8,3,5,1,14826,1029056.72,521149.73,0.0,875422.23,1036245.4,818976.79,886921.82,796484.0,879907.0,0,0,0
2025-08-03,2025,8,3,6,1,15074,1040746.87,527388.86,0.0,1029056.72,1047044.79,1084648.7,1001981.12,795585.0,878443.0,0,0,0
2025-08-04,2025,8,3,0,0,9513,652603.14,330260.65,0.0,1040746.87,651342.65,1257475.26,1023074.17,795765.0,858281.0,0,0,0
2025-08-05,2025,8,3,1,0,9621,657063.62,333120.69,0.0,652603.14,652809.92,1249157.23,650737.06,796372.0,838545.0,0,0,0
2025-08-06,2025,8,3,2,0,9556,655887.66,331831.34,0.0,657063.62,664457.06,798646.5,673642.9,795148.0,833786.0,0,0,0
2025-08-07,2025,8,3,3,0,9529,662304.03,335184.32,0.0,655887.66,655256.38,821194.31,661125.41,796155.0,828490.0,0,0,0
2025-08-08,2025,8,3,4,0,12931,889677.42,451397.06,0.0,662304.03,875422.23,810662.25,668492.72,798191.0,831123.0,0,0,0
2025-08-09,2025,8,3,5,1,14865,1018147.51,515303.06,0.0,889677.42,1029056.72,806574.45,871670.18,796633.0,838176.0,0,0,0
2025-08-10,2025,8,3,6,1,14959,1036053.92,525090.63,0.0,1018147.51,1040746.87,1068801.27,1030453.08,795962.0,837084.0,0,0,0
2025-08-11,2025,8,3,0,0,9408,656107.09,332224.49,0.0,1036053.92,652603.14,1260675.07,1040665.28,796463.0,816932.0,0,0,0
2025-08-12,2025,8,3,1,0,9535,655674.66,331406.08,0.0,656107.09,657063.62,1259735.12,652695.22,796265.0,796797.0,0,0,0
2025-08-13,2025,8,3,2,0,9565,670401.37,339792.56,0.0,655674.66,655887.66,802581.56,668711.78,798338.0,792391.0,0,0,0
2025-08-14,2025,8,3,3,0,9636,653698.3,331172.76,0.0,670401.37,662304.03,812308.86,653075.7,797109.0,787104.0,0,0,0
2025-08-15,2025,8,3,4,0,14960,1247094.38,631646.62,817.5,653698.3,889677.42,669976.38,936195.06,848168.0,806341.0,1,0,0
